account_length,customer_service_calls,number_vm_messages,total_day_calls,total_day_charge,total_day_min,total_eve_calls,total_eve_charge,total_eve_min,total_intl_calls,total_intl_charge,total_intl_minutes,total_night_calls,total_night_charge,total_night_minutes,voice_mail_plan,intertiol_plan,location_code,Churn,total_mins,total_calls,total_charge,mins_per_call,has_plan
31.0,1.0,0.0,129.0,16.58,97.5,78.0,22.13,260.4,5.0,1.89,7.0,100.0,3.99,88.7,0,0,1,0,453.59999999999997,312.0,44.589999999999996,1.4538461538461538,0
78.0,2.0,0.0,116.0,27.59,162.3,86.0,16.35,192.4,3.0,2.73,10.1,100.0,10.83,240.6,0,0,0,0,605.4000000000001,305.0,57.49999999999999,1.9849180327868856,0
129.0,1.0,0.0,117.0,28.63,168.4,129.0,18.45,217.1,7.0,3.19,11.8,100.0,3.67,81.6,0,0,1,0,478.90000000000003,353.0,53.94,1.3566572237960342,0
105.0,1.0,29.0,82.0,37.52,220.7,110.0,18.5,217.7,6.0,3.56,13.2,100.0,8.57,190.5,1,1,1,1,642.1,298.0,68.15,2.1546979865771814,1
107.0,1.0,0.0,91.0,39.8,234.1,105.0,13.86,163.1,3.0,2.7,10.0,100.0,12.71,282.5,0,1,2,0,689.7,299.0,69.07000000000001,2.3066889632107026,1
11.0,2.0,0.0,130.0,24.38,143.4,50.0,24.6,289.4,6.0,2.62,9.7,100.0,8.73,194.0,0,0,1,0,636.5,286.0,60.330000000000005,2.2255244755244754,0
91.0,1.0,20.0,98.0,24.84,146.1,104.0,23.58,277.4,3.0,1.67,6.2,100.0,6.2,137.7,1,0,1,0,567.4000000000001,305.0,56.290000000000006,1.8603278688524594,1
73.0,4.0,0.0,80.0,31.18,183.4,115.0,20.57,242.0,3.0,2.03,7.5,100.0,9.06,201.4,0,0,1,0,634.3,298.0,62.84,2.1285234899328858,0
83.0,1.0,0.0,78.0,38.74,227.9,115.0,17.64,207.5,5.0,3.27,12.1,100.0,9.53,211.7,0,0,2,0,659.1999999999999,298.0,69.17999999999999,2.2120805369127514,0
101.0,0.0,0.0,105.0,35.12,206.6,117.0,19.12,224.9,3.0,3.94,14.6,100.0,11.25,249.9,0,0,1,0,696.0,325.0,69.42999999999999,2.1415384615384614,0
101.0,0.0,0.0,108.0,32.93,193.7,98.0,15.86,186.6,8.0,3.13,11.6,100.0,10.04,223.0,0,1,1,0,614.9,314.0,61.96,1.95828025477707,1
114.0,4.0,28.0,94.0,38.39,225.8,117.0,16.41,193.0,9.0,2.27,8.4,100.0,10.46,232.4,1,0,2,0,659.6,320.0,67.52999999999999,2.0612500000000002,1
33.0,3.0,0.0,111.0,31.35,184.4,110.0,17.32,203.8,5.0,2.51,9.3,100.0,10.68,237.4,0,0,1,0,634.9,326.0,61.86,1.9475460122699386,0
112.0,2.0,0.0,97.0,45.22,266.0,94.0,18.24,214.6,2.0,3.83,14.2,100.0,13.78,306.2,0,0,1,1,801.0,293.0,81.07,2.733788395904437,0
104.0,3.0,0.0,141.0,18.55,109.1,140.0,15.9,187.1,4.0,2.7,10.0,100.0,9.75,216.6,0,0,1,0,522.8,385.0,46.900000000000006,1.3579220779220778,0
114.0,1.0,0.0,145.0,29.24,172.0,101.0,23.49,276.4,9.0,2.73,10.1,100.0,8.72,193.7,0,0,2,0,652.1999999999999,355.0,64.17999999999999,1.8371830985915492,0
150.0,4.0,0.0,101.0,30.41,178.9,110.0,14.37,169.1,3.0,3.73,13.8,100.0,6.69,148.6,0,0,2,1,510.40000000000003,314.0,55.199999999999996,1.6254777070063695,0
37.0,0.0,0.0,119.0,29.39,172.9,86.0,15.56,183.0,1.0,2.65,9.8,100.0,10.19,226.4,0,1,2,1,592.0999999999999,306.0,57.79,1.9349673202614377,1
61.0,2.0,0.0,103.0,13.29,78.2,149.0,16.65,195.9,6.0,2.73,10.1,100.0,4.86,108.0,0,1,2,0,392.20000000000005,358.0,37.529999999999994,1.0955307262569833,1
164.0,3.0,0.0,97.0,32.66,192.1,94.0,21.23,249.8,3.0,1.97,7.3,100.0,5.97,132.6,0,0,2,0,581.8,294.0,61.83,1.9789115646258502,0
99.0,2.0,18.666666666666668,125.0,36.72,216.0,104.0,19.75,232.3,4.0,2.51,9.3,100.0,9.7,215.5,1,0,1,1,673.0999999999999,333.0,68.68,2.021321321321321,1
135.0,0.0,0.0,82.0,25.79,151.7,105.0,10.12,119.0,6.0,2.84,10.5,100.0,8.1,180.0,0,0,1,0,461.2,293.0,46.849999999999994,1.574061433447099,0
152.0,3.0,0.0,126.0,33.51,197.1,76.0,11.06,130.1,4.0,2.0,7.4,100.0,3.51,78.1,0,0,1,0,412.69999999999993,306.0,50.08,1.3486928104575162,0
94.0,3.0,0.0,90.0,20.18,118.7,57.0,17.43,205.1,6.0,2.81,10.4,100.0,7.75,172.2,0,0,0,0,506.4,253.0,48.17,2.001581027667984,0
83.0,3.0,0.0,103.0,37.64,221.4,103.0,19.7,231.8,5.0,2.65,9.8,100.0,5.51,122.5,0,0,1,0,585.5,311.0,65.5,1.882636655948553,0
116.0,1.0,35.0,104.0,34.07,200.4,89.0,23.19,272.8,4.0,2.24,8.3,100.0,9.65,214.5,1,0,1,0,696.0,297.0,69.15,2.3434343434343434,1
43.0,0.0,0.0,147.0,39.13,230.2,121.0,15.87,186.7,3.0,2.48,9.2,100.0,5.78,128.4,0,0,0,0,554.5,371.0,63.26,1.494609164420485,0
137.0,2.0,0.0,94.0,31.71,186.5,106.0,15.13,178.0,4.0,3.27,12.1,100.0,9.7,215.6,1,0,2,0,592.2,304.0,59.81000000000001,1.948026315789474,1
151.0,0.0,0.0,89.0,28.93,170.2,83.0,15.94,187.5,3.0,1.16,4.3,100.0,5.38,119.5,0,0,1,0,481.5,275.0,51.41,1.750909090909091,0
151.0,0.0,0.0,59.0,39.06,218.0,94.0,8.72,119.4,0.0,3.35,12.4,100.0,12.11,273.2,0,1,1,1,622.9999999999999,253.0,63.24,2.462450592885375,1
84.0,0.0,0.0,120.0,46.6,276.0,96.0,18.19,191.2,3.0,2.81,10.4,100.0,7.06,155.8,0,0,1,1,633.4,319.0,74.66000000000001,1.9855799373040752,0
146.0,7.0,0.0,78.0,23.38,158.3,128.0,14.9,182.1,3.0,2.13,7.9,100.0,6.74,136.8,0,0,0,1,485.09999999999997,309.0,47.150000000000006,1.569902912621359,0
62.0,2.0,33.0,87.0,29.69,198.4,136.0,16.09,196.0,2.0,3.0,11.1,100.0,12.9,287.7,1,0,2,1,693.1999999999999,325.0,61.68,2.1329230769230767,1
144.0,4.0,0.0,118.0,9.47,47.6,91.0,7.55,68.1,6.0,2.21,8.2,100.0,7.79,180.0,0,0,0,1,303.9,315.0,27.02,0.9647619047619047,0
105.0,0.0,28.0,94.0,25.54,152.1,108.0,9.1,118.1,4.0,3.97,14.7,100.0,7.55,177.7,1,1,2,1,462.59999999999997,306.0,46.16,1.511764705882353,1
89.0,1.0,0.0,107.0,54.47,332.3,111.0,14.03,174.1,2.0,2.03,7.5,100.0,7.33,147.9,0,0,1,1,661.8,320.0,77.86,2.0681249999999998,0
55.0,1.0,0.0,91.0,32.62,191.9,110.0,21.77,256.1,6.0,3.86,14.3,101.0,9.17,203.7,0,1,1,1,666.0,308.0,67.42,2.1623376623376624,1
84.0,1.0,0.0,80.0,27.03,159.0,128.0,14.27,167.9,5.0,3.32,12.3,101.0,7.54,167.6,0,0,1,0,506.8,314.0,52.16,1.6140127388535033,0
113.0,2.0,0.0,97.0,31.89,187.6,118.0,17.7,208.2,6.0,2.35,8.7,101.0,7.15,158.9,0,0,1,0,563.4,322.0,59.09,1.7496894409937886,0
105.0,4.0,31.0,108.0,18.63,109.6,119.0,21.19,249.3,4.0,2.24,8.3,101.0,14.45,321.2,1,0,1,1,688.3999999999999,332.0,56.51,2.073493975903614,1
63.0,1.0,32.0,113.0,5.25,30.9,113.0,15.9,187.0,7.0,2.32,8.6,101.0,10.39,230.8,1,0,1,0,457.30000000000007,334.0,33.86,1.3691616766467067,1
71.0,1.0,0.0,104.0,47.18,277.5,121.0,11.2,131.8,2.0,2.21,8.2,101.0,5.71,126.9,0,0,1,0,544.4000000000001,328.0,66.29999999999998,1.659756097560976,0
124.0,1.0,0.0,82.0,22.41,131.8,119.0,24.17,284.3,2.0,3.05,11.3,101.0,13.75,305.5,0,0,1,0,732.9,304.0,63.379999999999995,2.410855263157895,0
48.0,2.0,0.0,98.0,29.22,171.9,127.0,13.52,159.0,3.0,2.05,7.6,101.0,6.28,139.5,0,0,1,0,478.0,329.0,51.06999999999999,1.452887537993921,0
160.0,1.0,0.0,136.0,39.93,234.9,134.0,23.02,270.8,2.0,3.75,13.9,101.0,9.87,219.3,0,0,1,1,738.9,373.0,76.57000000000001,1.980965147453083,0
114.0,0.0,31.0,98.0,37.88,222.8,105.0,15.34,180.5,4.0,3.51,13.0,101.0,6.81,151.3,1,0,1,0,567.6,308.0,63.54,1.842857142857143,1
106.0,3.0,31.0,125.0,33.56,197.4,110.0,10.49,123.4,4.0,3.32,12.3,101.0,5.2,115.6,1,0,1,0,448.7,340.0,52.57000000000001,1.319705882352941,1
105.0,1.0,0.0,96.0,39.54,232.6,117.0,21.54,253.4,9.0,2.84,10.5,101.0,6.93,154.0,0,0,0,0,650.5,323.0,70.85,2.013931888544892,0
110.0,3.0,0.0,117.0,12.67,74.5,98.0,17.07,200.8,7.0,2.65,9.8,101.0,8.65,192.2,0,0,0,0,477.3,323.0,41.04,1.4777089783281734,0
129.0,2.0,0.0,91.0,33.73,198.4,106.0,22.5,264.7,2.0,2.48,9.2,101.0,5.01,111.4,0,0,1,0,583.7,300.0,63.71999999999999,1.9456666666666669,0
131.0,2.0,0.0,123.0,44.78,263.4,74.0,12.91,151.9,2.0,2.89,10.7,101.0,9.83,218.5,0,0,2,0,644.5,300.0,70.41,2.1483333333333334,0
159.0,0.0,19.0,78.0,31.3,184.1,71.0,16.53,194.5,3.0,4.56,16.9,101.0,10.15,225.6,1,0,1,0,621.1,253.0,62.54,2.454940711462451,1
151.0,0.0,0.0,116.0,30.38,178.7,138.0,24.83,292.1,4.0,2.65,9.8,101.0,11.97,265.9,0,0,0,0,746.5,359.0,69.83,2.0793871866295266,0
50.0,2.0,35.0,97.0,32.74,192.6,101.0,11.49,135.2,2.0,2.13,7.9,101.0,9.73,216.2,1,0,1,0,551.9,301.0,56.09000000000001,1.8335548172757474,1
30.0,1.0,0.0,68.0,9.18,54.0,96.0,15.24,179.3,8.0,2.75,10.2,101.0,11.12,247.2,0,0,0,0,490.7,273.0,38.29,1.7974358974358975,0
86.0,2.0,39.0,122.0,44.4,261.2,101.0,18.21,214.2,5.0,3.43,12.7,101.0,6.97,154.9,1,0,2,0,643.0,329.0,73.01,1.9544072948328268,1
70.0,0.0,0.0,110.0,25.23,148.4,90.0,22.7,267.1,4.0,2.4,8.9,101.0,6.82,151.5,0,0,0,0,575.9,305.0,57.15,1.8881967213114754,0
68.0,1.0,34.0,72.0,27.2,160.0,119.0,15.68,184.5,10.0,1.65,6.1,101.0,9.37,208.3,1,0,1,0,558.9,302.0,53.89999999999999,1.850662251655629,1
66.0,1.0,0.0,95.0,34.22,201.3,66.0,12.99,152.8,4.0,2.03,7.5,101.0,10.49,233.2,0,0,2,0,594.8,266.0,59.730000000000004,2.2360902255639097,0
182.0,2.0,0.0,118.0,47.52,279.5,113.0,17.27,203.2,4.0,2.89,10.7,101.0,7.84,174.2,0,0,1,1,667.6,336.0,75.52000000000001,1.986904761904762,0
77.0,0.0,20.0,117.0,17.54,103.2,86.0,20.09,236.3,2.0,3.21,11.9,101.0,9.16,203.5,1,1,0,1,554.9,306.0,49.99999999999999,1.8133986928104575,1
167.0,2.0,0.0,100.0,37.25,219.1,90.0,20.65,242.9,4.0,2.73,10.1,101.0,7.6,168.9,0,1,0,0,641.0,295.0,68.23,2.1728813559322036,1
68.0,2.0,0.0,97.0,37.33,219.6,144.0,11.99,141.1,4.0,2.92,10.8,101.0,9.26,205.7,0,0,0,0,577.1999999999999,346.0,61.5,1.668208092485549,0
70.0,1.0,0.0,86.0,36.28,213.4,77.0,17.4,204.7,4.0,1.54,5.7,101.0,11.55,256.6,0,0,1,0,680.4000000000001,268.0,66.77000000000001,2.5388059701492542,0
105.0,1.0,27.0,96.0,24.0,141.2,94.0,14.25,167.7,2.0,3.08,11.4,101.0,12.35,274.4,1,0,1,0,594.6999999999999,293.0,53.68,2.0296928327645047,1
111.0,0.0,0.0,117.0,33.51,197.1,128.0,19.36,227.8,11.0,2.51,9.3,101.0,9.63,214.0,0,0,2,0,648.1999999999999,357.0,65.01,1.8156862745098037,0
60.0,2.0,0.0,67.0,30.65,180.3,68.0,17.68,208.0,6.0,3.46,12.8,101.0,8.15,181.2,0,0,1,0,582.3,242.0,59.94,2.4061983471074377,0
74.0,3.0,0.0,93.0,39.25,230.9,78.0,18.96,223.0,2.0,2.62,9.7,101.0,7.1,157.8,0,0,1,0,621.4000000000001,274.0,67.93,2.2678832116788326,0
111.0,4.0,0.0,125.0,22.54,132.6,67.0,18.79,221.1,2.0,3.43,12.7,101.0,5.76,127.9,0,0,1,1,494.3,295.0,50.519999999999996,1.6755932203389832,0
84.0,1.0,11.0,102.0,26.16,153.9,117.0,11.96,140.7,5.0,3.46,12.8,101.0,9.8,217.7,1,0,0,0,525.0999999999999,325.0,51.38,1.6156923076923073,1
37.0,2.0,0.0,114.0,39.73,233.7,109.0,17.67,207.9,2.0,3.24,12.0,101.0,9.57,212.7,0,0,1,0,666.3,326.0,70.21,2.0438650306748465,0
112.0,1.0,23.0,79.0,48.72,286.6,102.0,26.8,315.3,6.0,2.78,10.3,101.0,8.73,193.9,1,0,1,0,806.1,288.0,87.03,2.798958333333333,1
97.0,1.0,0.0,125.0,43.59,256.4,100.0,23.28,273.9,1.0,3.0,11.1,101.0,10.02,222.7,0,0,0,1,764.1,327.0,79.89,2.336697247706422,0
102.0,0.0,0.0,125.0,19.52,114.8,126.0,6.96,81.9,4.0,3.24,12.0,101.0,13.69,304.3,0,0,1,0,513.0,356.0,43.410000000000004,1.4410112359550562,0
112.0,3.0,0.0,122.0,35.05,206.2,94.0,13.98,164.5,7.0,3.4,12.6,101.0,6.31,140.3,0,0,2,0,523.6,324.0,58.74,1.6160493827160494,0
92.0,0.0,0.0,125.0,43.49,255.8,111.0,12.13,142.7,3.0,3.16,11.7,101.0,8.15,181.2,0,1,1,0,591.4000000000001,340.0,66.93,1.7394117647058827,1
87.0,0.0,0.0,97.0,23.17,136.3,108.0,14.64,172.2,5.0,1.92,7.1,101.0,6.19,137.5,0,0,1,0,453.1,311.0,45.92,1.4569131832797428,0
128.0,2.0,32.0,81.0,38.0,223.5,74.0,16.05,188.8,2.0,2.54,9.4,101.0,6.97,154.9,1,1,2,1,576.6,258.0,63.559999999999995,2.234883720930233,1
57.0,2.0,0.0,100.0,25.38,149.3,110.0,17.02,200.2,3.0,3.21,11.9,101.0,10.43,231.7,0,0,2,0,593.1,314.0,56.04,1.8888535031847133,0
130.0,0.0,12.0,92.0,24.12,141.9,102.0,19.46,228.9,5.0,2.35,8.7,101.0,8.78,195.1,1,0,1,0,574.6,300.0,54.71,1.9153333333333333,1
128.0,0.0,32.0,136.0,37.89,222.9,80.0,22.27,262.0,4.0,2.92,10.8,101.0,8.61,191.4,1,0,2,0,687.0999999999999,321.0,71.69,2.140498442367601,1
68.0,1.0,0.0,119.0,27.0,158.8,105.0,18.0,211.8,3.0,2.78,10.3,101.0,8.91,198.1,0,0,1,0,579.0,328.0,56.69,1.7652439024390243,0
56.0,1.0,29.0,115.0,6.41,37.7,111.0,12.25,144.1,3.0,1.32,4.9,101.0,10.2,226.6,1,0,1,0,413.29999999999995,330.0,30.18,1.2524242424242422,1
81.0,1.0,33.0,117.0,27.47,161.6,90.0,10.46,123.0,5.0,3.29,12.2,101.0,11.76,261.3,1,0,1,0,558.1000000000001,313.0,52.98,1.7830670926517576,1
54.0,1.0,0.0,119.0,19.86,116.8,123.0,10.46,123.1,2.0,3.24,12.0,101.0,9.79,217.5,0,0,1,0,469.4,345.0,43.35,1.3605797101449275,0
123.0,1.0,0.0,92.0,29.27,172.2,76.0,13.82,162.6,4.0,2.35,8.7,101.0,11.26,250.3,0,0,1,0,593.8,273.0,56.7,2.175091575091575,0
139.0,3.0,0.0,104.0,32.78,192.8,96.0,19.92,234.4,3.0,3.51,13.0,101.0,9.14,203.2,0,0,1,0,643.4000000000001,304.0,65.35000000000001,2.1164473684210527,0
76.0,1.0,0.0,148.0,44.78,263.4,69.0,19.58,230.3,5.0,3.08,11.4,101.0,7.68,170.6,0,0,1,1,675.6999999999999,323.0,75.11999999999999,2.0919504643962847,0
60.0,1.0,0.0,150.0,28.48,185.3,91.0,16.76,201.9,6.0,3.65,13.5,101.0,11.17,245.2,0,0,0,1,645.9000000000001,348.0,60.06,1.856034482758621,0
75.0,2.0,0.0,104.0,54.48,309.6,81.0,14.43,161.8,3.0,1.54,5.7,101.0,12.83,283.1,0,0,1,1,760.2,289.0,83.28,2.6304498269896195,0
109.0,1.0,27.0,82.0,29.37,168.9,89.0,17.8,214.2,4.0,3.32,12.3,101.0,8.88,183.3,1,0,1,1,578.7,276.0,59.370000000000005,2.096739130434783,1
62.0,0.0,0.0,94.0,29.15,161.7,76.0,17.79,197.5,6.0,3.75,13.9,101.0,5.47,131.6,0,1,1,1,504.69999999999993,277.0,56.16,1.8220216606498192,1
93.0,1.0,0.0,77.0,21.34,138.4,108.0,19.67,211.7,1.0,3.0,11.1,101.0,7.01,168.7,0,1,2,1,529.9,287.0,51.02,1.846341463414634,1
126.0,4.0,30.0,91.0,25.08,160.4,98.0,13.87,142.4,3.0,3.46,12.8,101.0,6.92,166.8,1,0,1,1,482.40000000000003,293.0,49.33,1.64641638225256,1
182.0,2.0,0.0,119.0,49.52,296.5,118.0,18.27,199.2,5.0,2.89,10.7,101.0,7.84,184.2,0,0,1,1,690.6,343.0,78.52000000000001,2.0134110787172013,0
81.0,4.0,28.0,139.0,30.54,153.9,99.0,17.21,194.7,5.0,2.48,9.2,101.0,8.69,178.0,1,0,1,1,535.8000000000001,344.0,58.919999999999995,1.5575581395348839,1
64.0,1.0,0.0,61.0,60.96,241.4,77.0,21.21,258.5,8.0,3.59,13.3,101.0,12.39,263.4,0,1,1,1,776.5999999999999,247.0,98.15,3.14412955465587,1
154.0,0.0,0.0,65.0,24.8,134.9,144.0,17.7,202.2,11.0,3.89,14.4,101.0,8.14,181.9,0,1,1,1,533.4,321.0,54.53,1.6616822429906541,1
150.0,4.0,0.0,107.0,30.41,162.9,104.0,14.37,171.1,3.0,3.73,13.8,101.0,6.69,162.6,0,0,2,1,510.40000000000003,315.0,55.199999999999996,1.6203174603174604,0
78.0,0.0,0.0,67.0,38.27,225.1,127.0,16.93,199.2,2.0,3.94,14.6,102.0,7.9,175.5,0,0,0,0,614.4,298.0,67.04,2.061744966442953,0
76.0,3.0,22.0,107.0,27.22,160.1,136.0,14.34,168.7,4.0,2.57,9.5,102.0,6.503333333333333,144.56666666666666,1,0,1,0,482.8666666666666,349.0,50.63333333333333,1.383572110792741,1
16.0,1.0,0.0,89.0,35.62,209.5,85.0,14.69,172.8,4.0,2.38,8.8,102.0,4.23,94.1,0,0,0,0,485.2,280.0,56.919999999999995,1.7328571428571429,0
95.0,0.0,0.0,79.0,11.8,69.4,109.0,16.22,190.8,5.0,2.4,8.9,102.0,9.9,219.9,0,0,1,0,489.0,295.0,40.32,1.6576271186440679,0
98.0,5.0,0.0,116.0,38.61,227.1,103.0,10.24,120.5,4.0,1.27,4.7,102.0,5.27,117.0,0,0,1,1,469.3,325.0,55.39000000000001,1.444,0
75.0,4.0,19.0,90.0,35.75,210.3,87.0,20.55,241.8,3.0,3.54,13.1,102.0,9.71,215.7,1,0,1,0,680.9,282.0,69.55,2.4145390070921984,1
22.0,3.0,23.0,94.0,30.96,182.1,59.0,13.99,164.6,4.0,3.43,12.7,102.0,5.8,128.8,1,0,2,0,488.2,259.0,54.18,1.8849420849420848,1
107.0,3.0,0.0,108.0,34.77,204.5,110.0,13.8,162.4,1.0,3.62,13.4,102.0,6.98,155.0,0,0,1,0,535.3,321.0,59.17000000000001,1.6676012461059189,0
212.0,1.0,0.0,96.0,21.42,126.0,80.0,12.27,144.3,3.0,2.05,7.6,102.0,13.63,302.8,0,0,1,0,580.7,281.0,49.37,2.0665480427046266,0
224.0,1.0,0.0,99.0,29.16,171.5,103.0,13.6,160.0,2.0,1.35,5.0,102.0,9.56,212.4,0,1,2,1,548.9,306.0,53.67,1.7937908496732025,1
73.0,2.0,0.0,85.0,43.32,254.8,80.0,12.19,143.4,7.0,4.05,15.0,102.0,6.93,153.9,0,0,1,0,567.1,274.0,66.49,2.06970802919708,0
79.0,2.0,34.0,100.0,17.63,103.7,78.0,20.09,236.3,4.0,4.0,14.8,102.0,11.55,256.6,1,0,1,0,611.4,284.0,53.269999999999996,2.1528169014084506,1
132.0,3.0,36.0,103.0,38.45,226.2,125.0,15.44,181.6,5.0,2.84,10.5,102.0,11.65,258.8,1,0,2,1,677.0999999999999,335.0,68.38000000000001,2.021194029850746,1
116.0,1.0,0.0,123.0,24.89,146.4,113.0,15.01,176.6,5.0,2.11,7.8,102.0,9.57,212.6,0,0,0,0,543.4,343.0,51.58,1.5842565597667637,0
119.0,2.0,0.0,96.0,18.56,109.2,80.0,13.01,153.1,5.0,2.65,9.8,102.0,10.8,240.0,0,0,1,0,512.1,283.0,45.02,1.809540636042403,0
128.0,0.0,18.0,89.0,37.76,222.1,109.0,13.65,160.6,2.0,3.67,13.6,102.0,9.85,218.8,1,1,0,1,615.1,302.0,64.92999999999999,2.0367549668874174,1
173.0,3.0,21.0,96.0,39.51,232.4,118.0,18.01,211.9,5.0,1.35,5.0,102.0,12.29,273.0,1,0,2,0,722.3,321.0,71.16,2.250155763239875,1
166.0,1.0,0.0,106.0,37.52,220.7,118.0,15.11,177.8,9.0,2.4499999999999997,12.4,102.0,9.27,206.1,0,0,1,0,617.0,335.0,64.35000000000001,1.8417910447761194,0
65.0,2.0,0.0,89.0,32.64,192.0,88.0,11.86,139.5,4.0,1.49,5.5,102.0,8.43,187.4,0,0,2,0,524.4,283.0,54.42,1.8530035335689046,0
96.0,3.0,0.0,124.0,42.3,248.8,77.0,11.93,140.3,2.0,2.78,10.3,102.0,11.86,263.6,1,0,1,0,663.0,305.0,68.87,2.1737704918032787,1
69.0,1.0,0.0,101.0,23.02,135.4,124.0,20.24,238.1,2.0,2.86,10.6,102.0,8.8,195.6,0,0,2,0,579.7,329.0,54.92,1.7620060790273557,0
67.0,2.0,0.0,78.0,21.93,129.0,116.0,15.98,188.0,3.0,3.02,11.2,102.0,10.58,235.0,0,0,2,0,563.2,299.0,51.51,1.8836120401337795,0
127.0,1.0,24.0,69.0,26.32,154.8,105.0,15.06,177.2,4.0,2.43,9.0,102.0,9.34,207.6,1,0,1,0,548.6,280.0,53.15,1.9592857142857143,1
95.0,1.0,0.0,99.0,22.95,135.0,106.0,15.61,183.6,9.0,3.38,12.5,102.0,11.04,245.3,0,0,0,0,576.4000000000001,316.0,52.980000000000004,1.8240506329113928,0
108.0,0.0,0.0,137.0,30.31,178.3,76.0,16.07,189.0,5.0,3.94,14.6,102.0,5.81,129.1,0,0,1,0,511.0,320.0,56.129999999999995,1.596875,0
71.0,1.0,31.0,90.0,19.62,115.4,78.0,18.48,217.4,4.0,3.54,13.1,102.0,10.8,239.9,1,0,1,0,585.8000000000001,274.0,52.440000000000005,2.137956204379562,1
97.0,3.0,0.0,76.0,35.87,211.0,100.0,16.07,189.0,4.0,1.27,4.7,102.0,5.54,123.0,0,0,2,0,527.7,282.0,58.75,1.871276595744681,0
123.0,0.0,0.0,91.0,19.45,114.4,123.0,18.41,216.6,3.0,2.97,11.0,102.0,11.28,250.6,0,0,0,0,592.6,319.0,52.11,1.8576802507836991,0
126.0,1.0,26.0,123.0,21.98,129.3,114.0,15.0,176.5,7.0,2.59,9.6,102.0,6.95,154.5,1,1,1,0,469.90000000000003,346.0,46.52000000000001,1.358092485549133,1
61.0,3.0,33.0,53.0,46.02,270.7,116.0,17.06,200.7,3.0,2.94,10.9,102.0,9.08,201.7,1,0,1,0,683.9999999999999,274.0,75.1,2.496350364963503,1
138.0,5.0,0.0,83.0,33.03,194.3,97.0,16.14,189.9,3.0,2.43,9.0,102.0,10.45,232.2,0,0,1,0,625.4000000000001,285.0,62.050000000000004,2.194385964912281,0
37.0,0.0,20.0,81.0,45.0,264.7,110.0,18.4,216.5,7.0,2.81,10.4,102.0,9.48,210.7,1,0,1,0,702.3,300.0,75.69,2.3409999999999997,1
100.0,2.0,0.0,94.0,27.18,159.9,95.0,15.29,179.9,2.0,3.13,11.6,102.0,6.95,154.4,0,1,1,1,505.80000000000007,293.0,52.550000000000004,1.7262798634812289,1
20.0,0.0,0.0,109.0,32.3,190.0,84.0,21.95,258.2,6.0,1.7,6.3,102.0,8.17,181.5,0,0,1,0,636.0,301.0,64.12,2.1129568106312293,0
36.0,2.0,0.0,129.0,30.24,177.9,87.0,19.09,224.6,6.0,2.92,10.8,102.0,13.78,306.3,0,0,0,0,719.5999999999999,324.0,66.03,2.220987654320987,0
119.0,3.0,32.0,77.0,24.24,142.6,126.0,17.7,208.2,2.0,3.24,12.0,102.0,7.69,171.0,1,0,0,0,533.8,307.0,52.87,1.7387622149837132,1
110.0,1.0,0.0,124.0,30.35,178.5,141.0,12.49,146.9,7.0,2.67,9.9,102.0,9.77,217.1,0,0,1,0,552.4,374.0,55.28,1.477005347593583,0
69.0,0.0,27.0,78.0,45.7,268.8,89.0,20.96,246.6,3.0,4.43,16.4,102.0,12.24,271.9,1,0,2,0,803.6999999999999,272.0,83.32999999999998,2.9547794117647057,1
121.0,1.0,0.0,79.0,36.24,213.2,116.0,10.26,120.7,4.0,2.03,7.5,102.0,11.0,244.4,0,0,0,0,585.8,301.0,59.53,1.9461794019933554,0
117.0,2.0,0.0,94.0,36.45,214.4,149.0,11.73,138.0,1.0,2.67,9.9,102.0,6.69,148.7,0,0,2,0,510.99999999999994,346.0,57.540000000000006,1.4768786127167628,0
149.0,2.0,0.0,80.0,29.82,175.4,127.0,16.78,197.4,2.0,2.62,9.7,102.0,8.47,188.2,0,0,0,0,570.7,311.0,57.69,1.8350482315112542,0
131.0,3.0,36.0,115.0,36.41,214.2,117.0,13.74,161.7,4.0,2.57,9.5,102.0,11.91,264.7,1,0,0,0,650.0999999999999,338.0,64.63,1.9233727810650885,1
55.0,2.0,20.0,95.0,32.18,189.3,113.0,10.08,118.6,4.0,3.38,12.5,102.0,11.26,250.2,1,0,0,0,570.5999999999999,314.0,56.9,1.817197452229299,1
84.0,2.0,0.0,102.0,32.33,190.2,141.0,16.8,197.7,6.0,2.65,9.8,102.0,11.14,247.5,0,0,1,0,645.1999999999999,351.0,62.919999999999995,1.838176638176638,0
62.0,4.0,0.0,91.0,41.7,245.3,130.0,10.45,122.9,4.0,2.3,8.5,102.0,10.28,228.4,0,0,1,0,605.1,327.0,64.73,1.8504587155963304,0
116.0,2.0,35.0,103.0,20.06,118.0,106.0,14.21,167.2,2.0,3.19,11.8,102.0,9.26,205.7,1,0,2,0,502.7,313.0,46.71999999999999,1.606070287539936,1
110.0,1.0,34.0,114.0,32.69,192.3,114.0,10.99,129.3,12.0,1.7,6.3,102.0,6.13,136.3,1,0,0,0,464.20000000000005,342.0,51.510000000000005,1.357309941520468,1
9.0,1.0,31.0,130.0,32.95,193.8,98.0,17.22,202.6,2.0,3.59,13.3,102.0,8.6,191.2,1,0,0,0,600.8999999999999,332.0,62.36,1.8099397590361441,1
